Baseline Output: In a meeting at the White House, President Donald Trump shakes hands with Ukrainian President Volodymyr Zelensky.
Target Text: In This Photo, Donald Trump and Volodymyr Zelenskyy shook hands during their meeting in the Oval Office of the White House. The image captures a moment between two world leaders as they engage with each other.

Source: [Image Description]

Step   0 | Token 0: GT: 'In' | Pred: ' a'
Step   0 | Token 40: GT: ' they' | Pred: ' engage'
Step   0 | Token 41: GT: ' engage' | Pred: ' in'
Step   0 | Token 42: GT: ' with' | Pred: ' each'
Step   0 | Token 43: GT: ' each' | Pred: ' other'
Step   0 | Token 44: GT: ' other' | Pred: '.'
Step   0 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step   0 | Token 46: GT: 'Source' | Pred: ':'
Step   0 | Token 47: GT: ':' | Pred: ' ['
Step   0 | Token 48: GT: ' [' | Pred: 'Image'
Step   0 | Token 49: GT: 'Image' | Pred: ' Description'
Step   0 | Token 50: GT: ' Description' | Pred: ']'
Step   0 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step  50 | Token 0: GT: 'In' | Pred: ' a'
Step  50 | Token 1: GT: ' This' | Pred: ' Photo'
Step  50 | Token 2: GT: ' Photo' | Pred: ','
Step  50 | Token 3: GT: ',' | Pred: ' President'
Step  50 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step  50 | Token 5: GT: ' Trump' | Pred: ' and'
Step  50 | Token 6: GT: ' and' | Pred: ' Vol'
Step  50 | Token 7: GT: ' Vol' | Pred: 'ody'
Step  50 | Token 8: GT: 'ody' | Pred: 'my'
Step  50 | Token 9: GT: 'my' | Pred: 'r'
Step  50 | Token 10: GT: 'r' | Pred: ' Z'
Step  50 | Token 11: GT: ' Z' | Pred: 'el'
Step  50 | Token 12: GT: 'el' | Pred: 'ens'
Step  50 | Token 13: GT: 'ens' | Pred: 'k'
Step  50 | Token 14: GT: 'k' | Pred: 'yy'
Step  50 | Token 15: GT: 'yy' | Pred: ' shake'
Step  50 | Token 16: GT: ' shook' | Pred: ' hands'
Step  50 | Token 17: GT: ' hands' | Pred: ' in'
Step  50 | Token 18: GT: ' during' | Pred: ' a'
Step  50 | Token 19: GT: ' their' | Pred: ' meeting'
Step  50 | Token 20: GT: ' meeting' | Pred: ' in'
Step  50 | Token 21: GT: ' in' | Pred: ' the'
Step  50 | Token 22: GT: ' the' | Pred: ' Oval'
Step  50 | Token 23: GT: ' Oval' | Pred: ' Office'
Step  50 | Token 24: GT: ' Office' | Pred: '.'
Step  50 | Token 25: GT: ' of' | Pred: ' the'
Step  50 | Token 26: GT: ' the' | Pred: ' White'
Step  50 | Token 27: GT: ' White' | Pred: ' House'
Step  50 | Token 28: GT: ' House' | Pred: '.'
Step  50 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step  50 | Token 30: GT: ' The' | Pred: ' meeting'
Step  50 | Token 31: GT: ' image' | Pred: ' captures'
Step  50 | Token 32: GT: ' captures' | Pred: ' a'
Step  50 | Token 33: GT: ' a' | Pred: ' moment'
Step  50 | Token 34: GT: ' moment' | Pred: ' of'
Step  50 | Token 35: GT: ' between' | Pred: ' the'
Step  50 | Token 36: GT: ' two' | Pred: ' world'
Step  50 | Token 37: GT: ' world' | Pred: ' leaders'
Step  50 | Token 38: GT: ' leaders' | Pred: ','
Step  50 | Token 39: GT: ' as' | Pred: ' they'
Step  50 | Token 40: GT: ' they' | Pred: ' engage'
Step  50 | Token 41: GT: ' engage' | Pred: ' in'
Step  50 | Token 42: GT: ' with' | Pred: ' each'
Step  50 | Token 43: GT: ' each' | Pred: ' other'
Step  50 | Token 44: GT: ' other' | Pred: '.'
Step  50 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step  50 | Token 46: GT: 'Source' | Pred: ':'
Step  50 | Token 47: GT: ':' | Pred: ' ['
Step  50 | Token 48: GT: ' [' | Pred: 'Image'
Step  50 | Token 49: GT: 'Image' | Pred: ' Description'
Step  50 | Token 50: GT: ' Description' | Pred: ']'
Step  50 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 100 | Token 0: GT: 'In' | Pred: ' a'
Step 100 | Token 1: GT: ' This' | Pred: ' Photo'
Step 100 | Token 2: GT: ' Photo' | Pred: ','
Step 100 | Token 3: GT: ',' | Pred: ' President'
Step 100 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 100 | Token 5: GT: ' Trump' | Pred: ' and'
Step 100 | Token 6: GT: ' and' | Pred: ' Vol'
Step 100 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 100 | Token 8: GT: 'ody' | Pred: 'my'
Step 100 | Token 9: GT: 'my' | Pred: 'r'
Step 100 | Token 10: GT: 'r' | Pred: ' Z'
Step 100 | Token 11: GT: ' Z' | Pred: 'el'
Step 100 | Token 12: GT: 'el' | Pred: 'ens'
Step 100 | Token 13: GT: 'ens' | Pred: 'k'
Step 100 | Token 14: GT: 'k' | Pred: 'yy'
Step 100 | Token 15: GT: 'yy' | Pred: ' shake'
Step 100 | Token 16: GT: ' shook' | Pred: ' hands'
Step 100 | Token 17: GT: ' hands' | Pred: ' in'
Step 100 | Token 18: GT: ' during' | Pred: ' a'
Step 100 | Token 19: GT: ' their' | Pred: ' meeting'
Step 100 | Token 20: GT: ' meeting' | Pred: ' in'
Step 100 | Token 21: GT: ' in' | Pred: ' the'
Step 100 | Token 22: GT: ' the' | Pred: ' Oval'
Step 100 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 100 | Token 24: GT: ' Office' | Pred: '.'
Step 100 | Token 25: GT: ' of' | Pred: ' the'
Step 100 | Token 26: GT: ' the' | Pred: ' White'
Step 100 | Token 27: GT: ' White' | Pred: ' House'
Step 100 | Token 28: GT: ' House' | Pred: '.'
Step 100 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 100 | Token 30: GT: ' The' | Pred: ' meeting'
Step 100 | Token 31: GT: ' image' | Pred: ' captures'
Step 100 | Token 32: GT: ' captures' | Pred: ' a'
Step 100 | Token 33: GT: ' a' | Pred: ' moment'
Step 100 | Token 34: GT: ' moment' | Pred: ' of'
Step 100 | Token 35: GT: ' between' | Pred: ' the'
Step 100 | Token 36: GT: ' two' | Pred: ' world'
Step 100 | Token 37: GT: ' world' | Pred: ' leaders'
Step 100 | Token 38: GT: ' leaders' | Pred: ','
Step 100 | Token 39: GT: ' as' | Pred: ' they'
Step 100 | Token 40: GT: ' they' | Pred: ' engage'
Step 100 | Token 41: GT: ' engage' | Pred: ' in'
Step 100 | Token 42: GT: ' with' | Pred: ' each'
Step 100 | Token 43: GT: ' each' | Pred: ' other'
Step 100 | Token 44: GT: ' other' | Pred: '.'
Step 100 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 100 | Token 46: GT: 'Source' | Pred: ':'
Step 100 | Token 47: GT: ':' | Pred: ' ['
Step 100 | Token 48: GT: ' [' | Pred: 'Image'
Step 100 | Token 49: GT: 'Image' | Pred: ' Description'
Step 100 | Token 50: GT: ' Description' | Pred: ']'
Step 100 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 150 | Token 0: GT: 'In' | Pred: ' a'
Step 150 | Token 1: GT: ' This' | Pred: ' Photo'
Step 150 | Token 2: GT: ' Photo' | Pred: ','
Step 150 | Token 3: GT: ',' | Pred: ' President'
Step 150 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 150 | Token 5: GT: ' Trump' | Pred: ' and'
Step 150 | Token 6: GT: ' and' | Pred: ' Vol'
Step 150 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 150 | Token 8: GT: 'ody' | Pred: 'my'
Step 150 | Token 9: GT: 'my' | Pred: 'r'
Step 150 | Token 10: GT: 'r' | Pred: ' Z'
Step 150 | Token 11: GT: ' Z' | Pred: 'el'
Step 150 | Token 12: GT: 'el' | Pred: 'ens'
Step 150 | Token 13: GT: 'ens' | Pred: 'k'
Step 150 | Token 14: GT: 'k' | Pred: 'yy'
Step 150 | Token 15: GT: 'yy' | Pred: ' shake'
Step 150 | Token 16: GT: ' shook' | Pred: ' hands'
Step 150 | Token 17: GT: ' hands' | Pred: ' during'
Step 150 | Token 18: GT: ' during' | Pred: ' a'
Step 150 | Token 19: GT: ' their' | Pred: ' meeting'
Step 150 | Token 20: GT: ' meeting' | Pred: ' in'
Step 150 | Token 21: GT: ' in' | Pred: ' the'
Step 150 | Token 22: GT: ' the' | Pred: ' Oval'
Step 150 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 150 | Token 24: GT: ' Office' | Pred: '.'
Step 150 | Token 25: GT: ' of' | Pred: ' the'
Step 150 | Token 26: GT: ' the' | Pred: ' White'
Step 150 | Token 27: GT: ' White' | Pred: ' House'
Step 150 | Token 28: GT: ' House' | Pred: '.'
Step 150 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 150 | Token 30: GT: ' The' | Pred: ' meeting'
Step 150 | Token 31: GT: ' image' | Pred: ' captures'
Step 150 | Token 32: GT: ' captures' | Pred: ' a'
Step 150 | Token 33: GT: ' a' | Pred: ' moment'
Step 150 | Token 34: GT: ' moment' | Pred: ' of'
Step 150 | Token 35: GT: ' between' | Pred: ' the'
Step 150 | Token 36: GT: ' two' | Pred: ' world'
Step 150 | Token 37: GT: ' world' | Pred: ' leaders'
Step 150 | Token 38: GT: ' leaders' | Pred: ','
Step 150 | Token 39: GT: ' as' | Pred: ' they'
Step 150 | Token 40: GT: ' they' | Pred: ' engage'
Step 150 | Token 41: GT: ' engage' | Pred: ' in'
Step 150 | Token 42: GT: ' with' | Pred: ' each'
Step 150 | Token 43: GT: ' each' | Pred: ' other'
Step 150 | Token 44: GT: ' other' | Pred: '.'
Step 150 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 150 | Token 46: GT: 'Source' | Pred: ':'
Step 150 | Token 47: GT: ':' | Pred: ' ['
Step 150 | Token 48: GT: ' [' | Pred: 'Image'
Step 150 | Token 49: GT: 'Image' | Pred: ' Description'
Step 150 | Token 50: GT: ' Description' | Pred: ']'
Step 150 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 200 | Token 0: GT: 'In' | Pred: ' a'
Step 200 | Token 1: GT: ' This' | Pred: ' Photo'
Step 200 | Token 2: GT: ' Photo' | Pred: ','
Step 200 | Token 3: GT: ',' | Pred: ' President'
Step 200 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 200 | Token 5: GT: ' Trump' | Pred: ' and'
Step 200 | Token 6: GT: ' and' | Pred: ' Vol'
Step 200 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 200 | Token 8: GT: 'ody' | Pred: 'my'
Step 200 | Token 9: GT: 'my' | Pred: 'r'
Step 200 | Token 10: GT: 'r' | Pred: ' Z'
Step 200 | Token 11: GT: ' Z' | Pred: 'el'
Step 200 | Token 12: GT: 'el' | Pred: 'ens'
Step 200 | Token 13: GT: 'ens' | Pred: 'k'
Step 200 | Token 14: GT: 'k' | Pred: 'yy'
Step 200 | Token 15: GT: 'yy' | Pred: ' Shake'
Step 200 | Token 16: GT: ' shook' | Pred: ' hands'
Step 200 | Token 17: GT: ' hands' | Pred: ' in'
Step 200 | Token 18: GT: ' during' | Pred: ' a'
Step 200 | Token 19: GT: ' their' | Pred: ' meeting'
Step 200 | Token 20: GT: ' meeting' | Pred: ' in'
Step 200 | Token 21: GT: ' in' | Pred: ' the'
Step 200 | Token 22: GT: ' the' | Pred: ' Oval'
Step 200 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 200 | Token 24: GT: ' Office' | Pred: '.'
Step 200 | Token 25: GT: ' of' | Pred: ' the'
Step 200 | Token 26: GT: ' the' | Pred: ' White'
Step 200 | Token 27: GT: ' White' | Pred: ' House'
Step 200 | Token 28: GT: ' House' | Pred: '.'
Step 200 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 200 | Token 30: GT: ' The' | Pred: ' meeting'
Step 200 | Token 31: GT: ' image' | Pred: ' captures'
Step 200 | Token 32: GT: ' captures' | Pred: ' a'
Step 200 | Token 33: GT: ' a' | Pred: ' moment'
Step 200 | Token 34: GT: ' moment' | Pred: ' of'
Step 200 | Token 35: GT: ' between' | Pred: ' the'
Step 200 | Token 36: GT: ' two' | Pred: ' world'
Step 200 | Token 37: GT: ' world' | Pred: ' leaders'
Step 200 | Token 38: GT: ' leaders' | Pred: ','
Step 200 | Token 39: GT: ' as' | Pred: ' they'
Step 200 | Token 40: GT: ' they' | Pred: ' engage'
Step 200 | Token 41: GT: ' engage' | Pred: ' in'
Step 200 | Token 42: GT: ' with' | Pred: ' each'
Step 200 | Token 43: GT: ' each' | Pred: ' other'
Step 200 | Token 44: GT: ' other' | Pred: '.'
Step 200 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 200 | Token 46: GT: 'Source' | Pred: ':'
Step 200 | Token 47: GT: ':' | Pred: ' ['
Step 200 | Token 48: GT: ' [' | Pred: 'News'
Step 200 | Token 49: GT: 'Image' | Pred: ' Description'
Step 200 | Token 50: GT: ' Description' | Pred: ']'
Step 200 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 250 | Token 0: GT: 'In' | Pred: ' a'
Step 250 | Token 1: GT: ' This' | Pred: ' Photo'
Step 250 | Token 2: GT: ' Photo' | Pred: ','
Step 250 | Token 3: GT: ',' | Pred: ' President'
Step 250 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 250 | Token 5: GT: ' Trump' | Pred: ' and'
Step 250 | Token 6: GT: ' and' | Pred: ' Vol'
Step 250 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 250 | Token 8: GT: 'ody' | Pred: 'my'
Step 250 | Token 9: GT: 'my' | Pred: 'r'
Step 250 | Token 10: GT: 'r' | Pred: ' Z'
Step 250 | Token 11: GT: ' Z' | Pred: 'el'
Step 250 | Token 12: GT: 'el' | Pred: 'ens'
Step 250 | Token 13: GT: 'ens' | Pred: 'k'
Step 250 | Token 14: GT: 'k' | Pred: 'yy'
Step 250 | Token 15: GT: 'yy' | Pred: ' Shake'
Step 250 | Token 16: GT: ' shook' | Pred: ' hands'
Step 250 | Token 17: GT: ' hands' | Pred: ' during'
Step 250 | Token 18: GT: ' during' | Pred: ' a'
Step 250 | Token 19: GT: ' their' | Pred: ' meeting'
Step 250 | Token 20: GT: ' meeting' | Pred: ' in'
Step 250 | Token 21: GT: ' in' | Pred: ' the'
Step 250 | Token 22: GT: ' the' | Pred: ' Oval'
Step 250 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 250 | Token 24: GT: ' Office' | Pred: '.'
Step 250 | Token 25: GT: ' of' | Pred: ' the'
Step 250 | Token 26: GT: ' the' | Pred: ' White'
Step 250 | Token 27: GT: ' White' | Pred: ' House'
Step 250 | Token 28: GT: ' House' | Pred: '.'
Step 250 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 250 | Token 30: GT: ' The' | Pred: ' meeting'
Step 250 | Token 31: GT: ' image' | Pred: ' captures'
Step 250 | Token 32: GT: ' captures' | Pred: ' a'
Step 250 | Token 33: GT: ' a' | Pred: ' moment'
Step 250 | Token 34: GT: ' moment' | Pred: ' of'
Step 250 | Token 35: GT: ' between' | Pred: ' the'
Step 250 | Token 36: GT: ' two' | Pred: ' world'
Step 250 | Token 37: GT: ' world' | Pred: ' leaders'
Step 250 | Token 38: GT: ' leaders' | Pred: ','
Step 250 | Token 39: GT: ' as' | Pred: ' they'
Step 250 | Token 40: GT: ' they' | Pred: ' engage'
Step 250 | Token 41: GT: ' engage' | Pred: ' in'
Step 250 | Token 42: GT: ' with' | Pred: ' each'
Step 250 | Token 43: GT: ' each' | Pred: ' other'
Step 250 | Token 44: GT: ' other' | Pred: '.'
Step 250 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 250 | Token 46: GT: 'Source' | Pred: ':'
Step 250 | Token 47: GT: ':' | Pred: ' ['
Step 250 | Token 48: GT: ' [' | Pred: 'Image'
Step 250 | Token 49: GT: 'Image' | Pred: ' Description'
Step 250 | Token 50: GT: ' Description' | Pred: ']'
Step 250 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 300 | Token 0: GT: 'In' | Pred: ' a'
Step 300 | Token 1: GT: ' This' | Pred: ' Photo'
Step 300 | Token 2: GT: ' Photo' | Pred: ','
Step 300 | Token 3: GT: ',' | Pred: ' President'
Step 300 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 300 | Token 5: GT: ' Trump' | Pred: ' and'
Step 300 | Token 6: GT: ' and' | Pred: ' Vol'
Step 300 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 300 | Token 8: GT: 'ody' | Pred: 'my'
Step 300 | Token 9: GT: 'my' | Pred: 'r'
Step 300 | Token 10: GT: 'r' | Pred: ' Z'
Step 300 | Token 11: GT: ' Z' | Pred: 'el'
Step 300 | Token 12: GT: 'el' | Pred: 'ens'
Step 300 | Token 13: GT: 'ens' | Pred: 'k'
Step 300 | Token 14: GT: 'k' | Pred: 'yy'
Step 300 | Token 15: GT: 'yy' | Pred: ' shake'
Step 300 | Token 16: GT: ' shook' | Pred: ' hands'
Step 300 | Token 17: GT: ' hands' | Pred: ' in'
Step 300 | Token 18: GT: ' during' | Pred: ' a'
Step 300 | Token 19: GT: ' their' | Pred: ' meeting'
Step 300 | Token 20: GT: ' meeting' | Pred: ' in'
Step 300 | Token 21: GT: ' in' | Pred: ' the'
Step 300 | Token 22: GT: ' the' | Pred: ' Oval'
Step 300 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 300 | Token 24: GT: ' Office' | Pred: '.'
Step 300 | Token 25: GT: ' of' | Pred: ' the'
Step 300 | Token 26: GT: ' the' | Pred: ' White'
Step 300 | Token 27: GT: ' White' | Pred: ' House'
Step 300 | Token 28: GT: ' House' | Pred: '.'
Step 300 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 300 | Token 30: GT: ' The' | Pred: ' meeting'
Step 300 | Token 31: GT: ' image' | Pred: ' captures'
Step 300 | Token 32: GT: ' captures' | Pred: ' a'
Step 300 | Token 33: GT: ' a' | Pred: ' moment'
Step 300 | Token 34: GT: ' moment' | Pred: ' of'
Step 300 | Token 35: GT: ' between' | Pred: ' the'
Step 300 | Token 36: GT: ' two' | Pred: ' world'
Step 300 | Token 37: GT: ' world' | Pred: ' leaders'
Step 300 | Token 38: GT: ' leaders' | Pred: ','
Step 300 | Token 39: GT: ' as' | Pred: ' they'
Step 300 | Token 40: GT: ' they' | Pred: ' engage'
Step 300 | Token 41: GT: ' engage' | Pred: ' in'
Step 300 | Token 42: GT: ' with' | Pred: ' each'
Step 300 | Token 43: GT: ' each' | Pred: ' other'
Step 300 | Token 44: GT: ' other' | Pred: '.'
Step 300 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 300 | Token 46: GT: 'Source' | Pred: ':'
Step 300 | Token 47: GT: ':' | Pred: ' ['
Step 300 | Token 48: GT: ' [' | Pred: 'Image'
Step 300 | Token 49: GT: 'Image' | Pred: ' Description'
Step 300 | Token 50: GT: ' Description' | Pred: ']'
Step 300 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 350 | Token 0: GT: 'In' | Pred: ' a'
Step 350 | Token 1: GT: ' This' | Pred: ' Photo'
Step 350 | Token 2: GT: ' Photo' | Pred: ','
Step 350 | Token 3: GT: ',' | Pred: ' President'
Step 350 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 350 | Token 5: GT: ' Trump' | Pred: ' and'
Step 350 | Token 6: GT: ' and' | Pred: ' Vol'
Step 350 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 350 | Token 8: GT: 'ody' | Pred: 'my'
Step 350 | Token 9: GT: 'my' | Pred: 'r'
Step 350 | Token 10: GT: 'r' | Pred: ' Z'
Step 350 | Token 11: GT: ' Z' | Pred: 'el'
Step 350 | Token 12: GT: 'el' | Pred: 'ens'
Step 350 | Token 13: GT: 'ens' | Pred: 'k'
Step 350 | Token 14: GT: 'k' | Pred: 'yy'
Step 350 | Token 15: GT: 'yy' | Pred: ' Shake'
Step 350 | Token 16: GT: ' shook' | Pred: ' hands'
Step 350 | Token 17: GT: ' hands' | Pred: ' during'
Step 350 | Token 18: GT: ' during' | Pred: ' a'
Step 350 | Token 19: GT: ' their' | Pred: ' meeting'
Step 350 | Token 20: GT: ' meeting' | Pred: ' in'
Step 350 | Token 21: GT: ' in' | Pred: ' the'
Step 350 | Token 22: GT: ' the' | Pred: ' Oval'
Step 350 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 350 | Token 24: GT: ' Office' | Pred: '.'
Step 350 | Token 25: GT: ' of' | Pred: ' the'
Step 350 | Token 26: GT: ' the' | Pred: ' White'
Step 350 | Token 27: GT: ' White' | Pred: ' House'
Step 350 | Token 28: GT: ' House' | Pred: '.'
Step 350 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 350 | Token 30: GT: ' The' | Pred: ' meeting'
Step 350 | Token 31: GT: ' image' | Pred: ' captures'
Step 350 | Token 32: GT: ' captures' | Pred: ' a'
Step 350 | Token 33: GT: ' a' | Pred: ' moment'
Step 350 | Token 34: GT: ' moment' | Pred: ' of'
Step 350 | Token 35: GT: ' between' | Pred: ' the'
Step 350 | Token 36: GT: ' two' | Pred: ' world'
Step 350 | Token 37: GT: ' world' | Pred: ' leaders'
Step 350 | Token 38: GT: ' leaders' | Pred: ','
Step 350 | Token 39: GT: ' as' | Pred: ' they'
Step 350 | Token 40: GT: ' they' | Pred: ' engage'
Step 350 | Token 41: GT: ' engage' | Pred: ' in'
Step 350 | Token 42: GT: ' with' | Pred: ' each'
Step 350 | Token 43: GT: ' each' | Pred: ' other'
Step 350 | Token 44: GT: ' other' | Pred: '.'
Step 350 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 350 | Token 46: GT: 'Source' | Pred: ':'
Step 350 | Token 47: GT: ':' | Pred: ' ['
Step 350 | Token 48: GT: ' [' | Pred: 'Image'
Step 350 | Token 49: GT: 'Image' | Pred: ' Description'
Step 350 | Token 50: GT: ' Description' | Pred: ']'
Step 350 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 400 | Token 0: GT: 'In' | Pred: ' a'
Step 400 | Token 1: GT: ' This' | Pred: ' Photo'
Step 400 | Token 2: GT: ' Photo' | Pred: ','
Step 400 | Token 3: GT: ',' | Pred: ' President'
Step 400 | Token 4: GT: ' Donald' | Pred: ' Trump'
Step 400 | Token 5: GT: ' Trump' | Pred: ' and'
Step 400 | Token 6: GT: ' and' | Pred: ' Vol'
Step 400 | Token 7: GT: ' Vol' | Pred: 'ody'
Step 400 | Token 8: GT: 'ody' | Pred: 'my'
Step 400 | Token 9: GT: 'my' | Pred: 'r'
Step 400 | Token 10: GT: 'r' | Pred: ' Z'
Step 400 | Token 11: GT: ' Z' | Pred: 'el'
Step 400 | Token 12: GT: 'el' | Pred: 'ens'
Step 400 | Token 13: GT: 'ens' | Pred: 'k'
Step 400 | Token 14: GT: 'k' | Pred: 'yy'
Step 400 | Token 15: GT: 'yy' | Pred: ' Shake'
Step 400 | Token 16: GT: ' shook' | Pred: ' hands'
Step 400 | Token 17: GT: ' hands' | Pred: ' in'
Step 400 | Token 18: GT: ' during' | Pred: ' a'
Step 400 | Token 19: GT: ' their' | Pred: ' meeting'
Step 400 | Token 20: GT: ' meeting' | Pred: ' in'
Step 400 | Token 21: GT: ' in' | Pred: ' the'
Step 400 | Token 22: GT: ' the' | Pred: ' Oval'
Step 400 | Token 23: GT: ' Oval' | Pred: ' Office'
Step 400 | Token 24: GT: ' Office' | Pred: '.'
Step 400 | Token 25: GT: ' of' | Pred: ' the'
Step 400 | Token 26: GT: ' the' | Pred: ' White'
Step 400 | Token 27: GT: ' White' | Pred: ' House'
Step 400 | Token 28: GT: ' House' | Pred: '.'
Step 400 | Token 29: GT: '.' | Pred: '<|im_end|>'
Step 400 | Token 30: GT: ' The' | Pred: ' meeting'
Step 400 | Token 31: GT: ' image' | Pred: ' captures'
Step 400 | Token 32: GT: ' captures' | Pred: ' a'
Step 400 | Token 33: GT: ' a' | Pred: ' moment'
Step 400 | Token 34: GT: ' moment' | Pred: ' of'
Step 400 | Token 35: GT: ' between' | Pred: ' the'
Step 400 | Token 36: GT: ' two' | Pred: ' world'
Step 400 | Token 37: GT: ' world' | Pred: ' leaders'
Step 400 | Token 38: GT: ' leaders' | Pred: ','
Step 400 | Token 39: GT: ' as' | Pred: ' they'
Step 400 | Token 40: GT: ' they' | Pred: ' engage'
Step 400 | Token 41: GT: ' engage' | Pred: ' in'
Step 400 | Token 42: GT: ' with' | Pred: ' each'
Step 400 | Token 43: GT: ' each' | Pred: ' other'
Step 400 | Token 44: GT: ' other' | Pred: '.'
Step 400 | Token 45: GT: '.\n\n' | Pred: 'Caption'
Step 400 | Token 46: GT: 'Source' | Pred: ':'
Step 400 | Token 47: GT: ':' | Pred: ' ['
Step 400 | Token 48: GT: ' [' | Pred: 'Image'
Step 400 | Token 49: GT: 'Image' | Pred: ' Description'
Step 400 | Token 50: GT: ' Description' | Pred: ']'
Step 400 | Token 51: GT: ']' | Pred: '<|im_end|>'
Step 450 | Token 0: GT: 'In' | Pred: ' a'
Step 450 | Token 1: GT: ' This' | Pred: ' Photo'
Step 450 | Token 2: GT: ' Photo' | Pred: ','
